时间单位:mS, 转换单位: 毫伏
Index	  Tims        AI00      AI01      
  5131   20.52400   3306.27   2110.90 
  5132   20.52800   3281.56   2091.98 
  5133   20.53200   3250.73   2077.03 
  5134   20.53600   3222.96   2064.51 
  5135   20.54000   3193.36   2052.61 
  5136   20.54400   3166.50   2046.20 
  5137   20.54800   3137.21   2031.86 
  5138   20.55200   3111.27   2022.09 
  5139   20.55600   3083.50   2016.60 
  5140   20.56000   3055.42   2011.11 
  5141   20.56400   3029.17   2008.06 
  5142   20.56800   3005.37   2008.97 
  5143   20.57200   2974.85   2008.36 
  5144   20.57600   2948.61   2012.94 
  5145   20.58000   2918.70   2016.91 
  5146   20.58400   2895.20   2023.01 
  5147   20.58800   2869.87   2030.03 
  5148   20.59200   2847.90   2034.91 
  5149   20.59600   2827.76   2042.85 
  5150   20.60000   2802.43   2052.31 
  5151   20.60400   2783.20   2064.21 
  5152   20.60800   2763.98   2078.55 
  5153   20.61200   2741.70   2093.81 
  5154   20.61600   2723.08   2109.68 
  5155   20.62000   2705.08   2125.55 
  5156   20.62400   2692.57   2146.00 
  5157   20.62800   2677.61   2163.70 
  5158   20.63200   2664.49   2177.73 
  5159   20.63600   2654.42   2200.93 
  5160   20.64000   2644.65   2221.98 
  5161   20.64400   2640.69   2244.26 
  5162   20.64800   2633.97   2266.24 
  5163   20.65200   2623.60   2283.94 
  5164   20.65600   2620.85   2306.52 
  5165   20.66000   2617.80   2330.32 
  5166   20.66400   2616.58   2355.96 
  5167   20.66800   2616.58   2381.29 
  5168   20.67200   2616.27   2397.16 
  5169   20.67600   2617.19   2420.35 
  5170   20.68000   2622.07   2442.32 
  5171   20.68400   2628.17   2464.90 
  5172   20.68800   2638.85   2487.79 
  5173   20.69200   2642.82   2509.16 
  5174   20.69600   2647.40   2530.21 
  5175   20.70000   2654.72   2551.57 
  5176   20.70400   2663.27   2573.85 
  5177   20.70800   2677.61   2596.44 
  5178   20.71200   2690.73   2612.92 
  5179   20.71600   2703.25   2629.70 
  5180   20.72000   2717.59   2647.71 
  5181   20.72400   2728.27   2665.71 
  5182   20.72800   2744.75   2683.11 
  5183   20.73200   2755.74   2700.81 
  5184   20.73600   2771.91   2718.20 
  5185   20.74000   2791.14   2735.29 
  5186   20.74400   2807.62   2751.16 
  5187   20.74800   2823.49   2771.61 
  5188   20.75200   2842.71   2778.63 
  5189   20.75600   2860.41   2792.36 
  5190   20.76000   2883.61   2804.26 
  5191   20.76400   2907.10   2816.47 
  5192   20.76800   2925.42   2824.10 
  5193   20.77200   2945.56   2835.08 
  5194   20.77600   2960.82   2844.85 
  5195   20.78000   2982.79   2854.61 
  5196   20.78400   3007.20   2861.33 
  5197   20.78800   3029.17   2871.40 
  5198   20.79200   3048.40   2872.31 
  5199   20.79600   3072.20   2877.20 
  5200   20.80000   3092.04   2880.25 
  5201   20.80400   3114.93   2882.08 
  5202   20.80800   3142.70   2882.39 
  5203   20.81200   3165.89   2887.27 
  5204   20.81600   3182.68   2888.79 
  5205   20.82000   3203.43   2885.13 
  5206   20.82400   3222.66   2882.69 
  5207   20.82800   3247.07   2882.08 
  5208   20.83200   3269.96   2875.98 
  5209   20.83600   3290.41   2872.62 
  5210   20.84000   3310.55   2866.52 
  5211   20.84400   3329.47   2856.45 
  5212   20.84800   3352.97   2847.90 
  5213   20.85200   3376.77   2840.27 
  5214   20.85600   3387.76   2833.86 
  5215   20.86000   3405.76   2825.01 
  5216   20.86400   3422.24   2815.55 
  5217   20.86800   3440.86   2717.59 
  5218   20.87200   2492.98   2488.10 
  5219   20.87600    992.13   2081.91 
  5220   20.88000    741.58   1846.01 
  5221   20.88400    734.56   1769.10 
  5222   20.88800    742.49   1754.46 
  5223   20.89200    747.07   1772.16 
  5224   20.89600    736.69   1809.08 
  5225   20.90000    733.95   1847.53 
  5226   20.90400    734.86   1895.14 
  5227   20.90800    737.92   1950.68 
  5228   20.91200    738.53   2000.12 
  5229   20.91600    726.01   2060.85 
  5230   20.92000    751.34   2115.78 
  5231   20.92400    773.32   2173.16 
  5232   20.92800    797.12   2232.67 
  5233   20.93200    823.97   2286.38 
  5234   20.93600    848.39   2340.39 
  5235   20.94000    885.62   2394.10 
  5236   20.94400    928.65   2449.34 
  5237   20.94800    971.07   2507.02 
  5238   20.95200   1020.81   2550.66 
  5239   20.95600   1071.78   2591.86 
  5240   20.96000   1127.93   2637.02 
  5241   20.96400   1185.91   2674.56 
  5242   20.96800   1246.34   2712.40 
  5243   20.97200   1318.05   2743.23 
  5244   20.97600   1379.39   2770.69 
  5245   20.98000   1446.23   2797.85 
  5246   20.98400   1513.06   2815.86 
  5247   20.98800   1578.98   2830.20 
  5248   20.99200   1650.39   2841.19 
  5249   20.99600   1719.36   2849.43 
  5250   21.00000   1788.94   2852.78 
  5251   21.00400   1860.35   2849.73 
  5252   21.00800   1928.71   2843.93 
  5253   21.01200   1994.93   2839.05 
  5254   21.01600   2054.14   2827.15 
  5255   21.02000   2119.75   2808.84 
  5256   21.02400   2178.96   2791.75 
  5257   21.02800   2232.97   2771.61 
  5258   21.03200   2283.33   2739.56 
  5259   21.03600   2334.59   2709.66 
  5260   21.04000   2378.23   2679.75 
  5261   21.04400   2418.82   2649.23 
  5262   21.04800   2460.94   2614.14 
  5263   21.05200   2501.83   2578.74 
  5264   21.05600   2526.55   2543.95 
  5265   21.06000   2551.27   2501.53 
  5266   21.06400   2575.99   2460.94 
  5267   21.06800   2593.99   2428.59 
  5268   21.07200   2608.34   2383.73 
  5269   21.07600   2623.29   2341.61 
  5270   21.08000   2630.31   2298.58 
  5271   21.08400   2628.78   2257.39 
  5272   21.08800   2625.73   2219.85 
  5273   21.09200   2624.51   2177.73 
  5274   21.09600   2608.64   2142.03 
  5275   21.10000   2593.08   2107.85 
  5276   21.10400   2580.57   2073.36 
  5277   21.10800   2565.31   2045.90 
  5278   21.11200   2539.06   2012.63 
  5279   21.11600   2511.29   1979.68 
  5280   21.12000   2484.74   1954.65 
  5281   21.12400   2452.39   1935.42 
  5282   21.12800   2421.26   1915.28 
  5283   21.13200   2390.44   1898.80 
  5284   21.13600   2347.72   1885.38 
  5285   21.14000   2307.13   1873.17 
  5286   21.14400   2268.98   1865.23 
  5287   21.14800   2230.22   1867.37 
  5288   21.15200   2192.08   1862.49 
  5289   21.15600   2154.54   1863.71 
  5290   21.16000   2117.00   1871.34 
  5291   21.16400   2084.66   1883.54 
  5292   21.16800   2052.00   1894.23 
  5293   21.17200   2017.82   1907.04 
  5294   21.17600   1980.29   1926.88 
  5295   21.18000   1950.38   1945.19 
  5296   21.18400   1919.86   1968.69 
  5297   21.18800   1892.09   1998.60 
  5298   21.19200   1865.23   2016.60 
  5299   21.19600   1842.04   2044.68 
  5300   21.20000   1819.46   2075.20 
  5301   21.20400   1803.89   2106.02 
  5302   21.20800   1791.99   2141.11 
  5303   21.21200   1776.12   2180.79 
  5304   21.21600   1766.66   2213.75 
  5305   21.22000   1758.12   2253.42 
  5306   21.22400   1752.93   2295.84 
  5307   21.22800   1750.49   2335.82 
  5308   21.23200   1750.79   2372.44 
  5309   21.23600   1755.07   2413.64 
  5310   21.24000   1761.17   2452.70 
  5311   21.24400   1768.80   2492.68 
  5312   21.24800   1776.73   2530.21 
  5313   21.25200   1785.89   2570.19 
  5314   21.25600   1800.23   2614.75 
  5315   21.26000   1823.43   2659.91 
  5316   21.26400   1844.48   2701.11 
  5317   21.26800   1867.98   2747.80 
  5318   21.27200   1893.62   2781.07 
  5319   21.27600   1922.30   2822.57 
  5320   21.28000   1956.18   2865.60 
  5321   21.28400   1992.19   2902.22 
  5322   21.28800   2034.30   2939.45 
  5323   21.29200   2071.53   2973.94 
  5324   21.29600   2107.54   3002.32 
  5325   21.30000   2146.91   3032.84 
  5326   21.30400   2185.67   3059.69 
  5327   21.30800   2233.28   3092.04 
  5328   21.31200   2283.94   3117.07 
  5329   21.31600   2335.21   3138.73 
  5330   21.32000   2384.64   3154.30 
  5331   21.32400   2431.64   3171.39 
  5332   21.32800   2481.99   3186.65 
  5333   21.33200   2533.57   3204.04 
  5334   21.33600   2583.62   3216.86 
  5335   21.34000   2635.19   3225.40 
  5336   21.34400   2683.11   3231.51 
  5337   21.34800   2732.24   3234.25 
  5338   21.35200   2780.15   3228.45 
  5339   21.35600   2825.32   3227.84 
  5340   21.36000   2876.59   3224.18 
  5341   21.36400   2925.42   3222.35 
  5342   21.36800   2975.77   3214.72 
  5343   21.37200   3023.07   3201.60 
  5344   21.37600   3063.35   3189.70 
  5345   21.38000   3108.52   3177.49 
  5346   21.38400   3149.41   3163.45 
  5347   21.38800   3191.53   3148.50 
  5348   21.39200   3233.03   3123.47 
  5349   21.39600   3264.16   3096.62 
  5350   21.40000   3297.42   3069.46 
  5351   21.40400   3329.47   3046.88 
  5352   21.40800   3361.21   3020.63 
  5353   21.41200   3391.11   2993.16 
  5354   21.41600   3410.95   2962.95 
  5355   21.42000   3435.67   2933.04 
  5356   21.42400   3457.64   2903.14 
  5357   21.42800   3478.39   2872.62 
  5358   21.43200   3496.40   2839.36 
  5359   21.43600   3513.79   2803.65 
  5360   21.44000   3528.14   2771.30 
  5361   21.44400   3539.43   2736.51 
  5362   21.44800   3551.03   2702.33 
  5363   21.45200   3556.82   2662.66 
  5364   21.45600   3552.25   2625.73 
  5365   21.46000   3551.64   2591.86 
  5366   21.46400   3549.50   2556.15 
  5367   21.46800   3547.36   2526.25 
  5368   21.47200   3541.87   2487.18 
  5369   21.47600   3539.43   2455.14 
  5370   21.48000   3526.92   2422.79 
  5371   21.48400   3518.68   2388.92 
  5372   21.48800   3506.77   2357.79 
  5373   21.49200   3494.26   2327.58 
  5374   21.49600   3473.82   2302.55 
  5375   21.50000   3456.73   2273.25 
  5376   21.50400   3435.97   2245.48 
  5377   21.50800   3413.70   2219.54 
  5378   21.51200   3391.11   2189.64 
  5379   21.51600   3369.45   2167.36 
  5380   21.52000   3348.08   2146.30 
  5381   21.52400   3325.20   2127.69 
  5382   21.52800   3302.00   2107.85 
  5383   21.53200   3280.33   2091.06 
  5384   21.53600   3244.93   2076.42 
  5385   21.54000   3222.96   2064.82 
  5386   21.54400   3192.14   2050.48 
  5387   21.54800   3164.67   2045.90 
  5388   21.55200   3138.73   2037.35 
  5389   21.55600   3112.79   2023.32 
  5390   21.56000   3079.22   2014.16 
  5391   21.56400   3047.79   2006.23 
  5392   21.56800   3020.32   2005.31 
  5393   21.57200   3002.01   2008.67 
  5394   21.57600   2974.85   2012.02 
  5395   21.58000   2946.47   2010.80 
  5396   21.58400   2917.79   2016.60 
  5397   21.58800   2888.49   2022.71 
  5398   21.59200   2867.74   2032.78 
  5399   21.59600   2849.73   2039.18 
  5400   21.60000   2825.32   2048.03 
  5401   21.60400   2802.73   2057.19 
  5402   21.60800   2781.98   2068.18 
  5403   21.61200   2762.76   2076.72 
  5404   21.61600   2734.99   2089.84 
  5405   21.62000   2718.20   2106.32 
  5406   21.62400   2704.77   2127.08 
  5407   21.62800   2690.43   2150.88 
  5408   21.63200   2675.78   2166.14 
  5409   21.63600   2661.44   2182.62 
  5410   21.64000   2650.76   2203.37 
  5411   21.64400   2647.09   2227.17 
  5412   21.64800   2642.82   2250.06 
  5413   21.65200   2640.69   2271.73 
  5414   21.65600   2629.09   2292.18 
  5415   21.66000   2619.63   2311.71 
  5416   21.66400   2615.36   2332.15 
  5417   21.66800   2612.92   2355.96 
  5418   21.67200   2611.69   2380.37 
  5419   21.67600   2614.14   2397.77 
  5420   21.68000   2619.63   2421.26 
  5421   21.68400   2623.29   2444.46 
  5422   21.68800   2629.39   2465.82 
  5423   21.69200   2637.33   2488.40 
  5424   21.69600   2639.16   2516.48 
  5425   21.70000   2652.89   2538.76 
  5426   21.70400   2663.57   2560.12 
  5427   21.70800   2671.81   2580.87 
  5428   21.71200   2681.88   2597.35 
  5429   21.71600   2688.60   2610.78 
  5430   21.72000   2701.72   2631.23 
  5431   21.72400   2714.23   2649.23 
  5432   21.72800   2730.10   2668.15 
  5433   21.73200   2747.19   2684.94 
  5434   21.73600   2755.74   2701.72 
  5435   21.74000   2773.44   2719.73 
  5436   21.74400   2794.49   2738.04 
  5437   21.74800   2809.14   2757.87 
  5438   21.75200   2828.37   2776.49 
  5439   21.75600   2849.73   2782.29 
  5440   21.76000   2868.04   2795.10 
  5441   21.76400   2888.79   2807.62 
  5442   21.76800   2907.71   2816.16 
  5443   21.77200   2924.80   2821.66 
  5444   21.77600   2939.76   2832.64 
  5445   21.78000   2963.26   2844.54 
  5446   21.78400   2985.23   2853.09 
  5447   21.78800   3007.20   2861.94 
  5448   21.79200   3027.95   2871.40 
  5449   21.79600   3052.37   2869.26 
  5450   21.80000   3076.78   2879.64 
  5451   21.80400   3099.67   2883.61 
  5452   21.80800   3122.56   2885.13 
  5453   21.81200   3147.58   2888.79 
  5454   21.81600   3165.89   2888.18 
  5455   21.82000   3186.04   2885.13 
  5456   21.82400   3201.29   2880.86 
  5457   21.82800   3221.13   2881.47 
  5458   21.83200   3246.15   2884.52 
  5459   21.83600   3268.43   2875.37 
  5460   21.84000   3291.02   2869.87 
  5461   21.84400   3312.99   2862.85 
  5462   21.84800   3334.96   2855.22 
  5463   21.85200   3358.15   2851.26 
  5464   21.85600   3375.55   2845.46 
  5465   21.86000   3392.64   2834.17 
  5466   21.86400   3411.87   2825.62 
  5467   21.86800   3430.79   2816.47 
  5468   21.87200   3443.91   2628.48 
  5469   21.87600   2279.66   2455.14 
  5470   21.88000    910.64   2028.81 
  5471   21.88400    734.86   1826.78 
  5472   21.88800    737.92   1768.19 
  5473   21.89200    748.29   1757.51 
  5474   21.89600    738.83   1775.21 
  5475   21.90000    737.00   1807.56 
  5476   21.90400    736.08   1857.60 
  5477   21.90800    737.00   1910.71 
  5478   21.91200    739.44   1964.72 
  5479   21.91600    738.53   2014.16 
  5480   21.92000    735.47   2068.48 
  5481   21.92400    752.87   2122.19 
  5482   21.92800    772.09   2176.82 
  5483   21.93200    795.29   2234.50 
  5484   21.93600    822.14   2291.26 
  5485   21.94000    854.49   2350.16 
  5486   21.94400    891.42   2402.65 
  5487   21.94800    929.26   2454.83 
  5488   21.95200    976.56   2507.93 
  5489   21.95600   1024.78   2555.54 
  5490   21.96000   1080.93   2605.29 
  5491   21.96400   1139.83   2647.40 
  5492   21.96800   1199.95   2684.94 
  5493   21.97200   1262.51   2717.90 
  5494   21.97600   1323.55   2745.36 
  5495   21.98000   1383.06   2769.78 
  5496   21.98400   1448.97   2794.49 
  5497   21.98800   1516.42   2815.55 
  5498   21.99200   1585.39   2837.22 
  5499   21.99600   1656.80   2841.19 
  5500   22.00000   1725.77   2847.60 
  5501   22.00400   1797.79   2850.95 
  5502   22.00800   1868.59   2852.78 
  5503   22.01200   1940.31   2847.60 
  5504   22.01600   2005.00   2840.27 
  5505   22.02000   2068.18   2826.54 
  5506   22.02400   2129.21   2809.45 
  5507   22.02800   2184.45   2788.09 
  5508   22.03200   2234.19   2763.98 
  5509   22.03600   2285.46   2734.68 
  5510   22.04000   2335.21   2707.82 
  5511   22.04400   2385.56   2677.92 
  5512   22.04800   2429.50   2642.82 
  5513   22.05200   2468.26   2606.81 
  5514   22.05600   2497.25   2575.07 
  5515   22.06000   2531.43   2538.76 
  5516   22.06400   2560.73   2498.47 
  5517   22.06800   2580.57   2463.68 
  5518   22.07200   2599.18   2423.40 
  5519   22.07600   2615.97   2378.23 
  5520   22.08000   2620.85   2336.43 
  5521   22.08400   2625.73   2288.51 
  5522   22.08800   2624.82   2248.54 
  5523   22.09200   2625.73   2209.17 
  5524   22.09600   2616.58   2177.73 
  5525   22.10000   2608.95   2140.20 
  5526   22.10400   2593.99   2102.66 
  5527   22.10800   2577.51   2072.14 
  5528   22.11200   2556.76   2043.76 
  5529   22.11600   2539.67   2008.36 
  5530   22.12000   2511.90   1979.68 
  5531   22.12400   2481.99   1955.57 
  5532   22.12800   2453.00   1932.37 
  5533   22.13200   2418.52   1909.79 
  5534   22.13600   2375.18   1891.48 
  5535   22.14000   2340.09   1878.05 
  5536   22.14400   2299.19   1870.42 
  5537   22.14800   2264.40   1871.03 
  5538   22.15200   2230.53   1863.71 
  5539   22.15600   2186.89   1860.66 
  5540   22.16000   2150.27   1866.76 
  5541   22.16400   2113.95   1874.08 
  5542   22.16800   2084.35   1887.82 
  5543   22.17200   2053.83   1900.02 
  5544   22.17600   2014.47   1913.15 
  5545   22.18000   1982.42   1930.85 
  5546   22.18400   1947.02   1948.85 
  5547   22.18800   1913.15   1968.99 
  5548   22.19200   1882.93   1989.75 
  5549   22.19600   1857.91   2017.21 
  5550   22.20000   1839.60   2049.56 
  5551   22.20400   1820.98   2078.86 
  5552   22.20800   1803.59   2109.68 
  5553   22.21200   1790.77   2146.30 
  5554   22.21600   1771.55   2183.53 
  5555   22.22000   1766.97   2225.04 
  5556   22.22400   1761.17   2264.40 
  5557   22.22800   1757.20   2304.69 
  5558   22.23200   1752.62   2338.26 
  5559   22.23600   1750.49   2375.49 
  5560   22.24000   1752.01   2412.72 
  5561   22.24400   1755.98   2451.48 
  5562   22.24800   1765.44   2495.12 
  5563   22.25200   1781.31   2539.06 
  5564   22.25600   1788.64   2580.57 
  5565   22.26000   1804.81   2620.85 
  5566   22.26400   1822.20   2665.41 
  5567   22.26800   1842.96   2710.88 
  5568   22.27200   1875.31   2753.30 
  5569   22.27600   1905.82   2793.27 
  5570   22.28000   1931.46   2832.95 
  5571   22.28400   1962.89   2871.40 
  5572   22.28800   1997.07   2904.66 
  5573   22.29200   2035.52   2937.01 
  5574   22.29600   2066.35   2970.89 
  5575   22.30000   2105.41   3003.54 
  5576   22.30400   2148.74   3037.11 
  5577   22.30800   2194.21   3067.02 
  5578   22.31200   2239.38   3090.82 
  5579   22.31600   2288.82   3116.76 
  5580   22.32000   2340.39   3138.43 
  5581   22.32400   2391.66   3159.79 
  5582   22.32800   2445.07   3178.71 
  5583   22.33200   2497.56   3193.36 
  5584   22.33600   2539.67   3204.96 
